Content,EventId,EventTemplate
setTodayTotalDetailSteps=1514038440000##7024##548365##8661##13881##27183469,20,<*>
setTodayTotalDetailSteps=1514038440000##7025##548365##8661##13976##27183974,20,<*>
setTodayTotalDetailSteps=1514038440000##7026##548365##8661##14071##27184972,20,<*>
setTodayTotalDetailSteps=1514038440000##7027##548365##8661##14166##27185467,20,<*>
setTodayTotalDetailSteps=1514038440000##7028##548365##8661##14261##27185977,20,<*>
setTodayTotalDetailSteps=1514038440000##7029##548365##8661##14356##27186469,20,<*>
setTodayTotalDetailSteps=1514038440000##7030##548365##8661##14451##27187468,20,<*>
setTodayTotalDetailSteps=1514038440000##7031##548365##8661##14546##27187968,20,<*>
setTodayTotalDetailSteps=1514038440000##7032##548365##8661##14641##27188471,20,<*>
setTodayTotalDetailSteps=1514038440000##7033##548365##8661##14736##27189469,20,<*>
setTodayTotalDetailSteps=1514038440000##7034##548365##8661##14831##27189969,20,<*>
setTodayTotalDetailSteps=1514038440000##7035##548365##8661##14926##27190469,20,<*>
setTodayTotalDetailSteps=1514038440000##7036##548365##8661##15021##27190970,20,<*>
setTodayTotalDetailSteps=1514038440000##7037##548365##8661##15116##27191969,20,<*>
setTodayTotalDetailSteps=1514038440000##7038##548365##8661##15211##27192478,20,<*>
setTodayTotalDetailSteps=1514038440000##7039##548365##8661##15306##27192971,20,<*>
setTodayTotalDetailSteps=1514038440000##7040##548365##8661##15401##27193971,20,<*>
setTodayTotalDetailSteps=1514038440000##7041##548365##8661##15496##27194480,20,<*>
setTodayTotalDetailSteps=1514038440000##7042##548365##8661##15591##27195470,20,<*>
setTodayTotalDetailSteps=1514038440000##7044##548365##8661##15686##27196480,20,<*>
setTodayTotalDetailSteps=1514038440000##7045##548365##8661##15781##27196970,20,<*>
setTodayTotalDetailSteps=1514038440000##7047##548365##8661##15876##27197972,20,<*>
setTodayTotalDetailSteps=1514038440000##7048##548365##8661##15971##27198970,20,<*>
setTodayTotalDetailSteps=1514038440000##7050##548365##8661##16066##27199969,20,<*>
setTodayTotalDetailSteps=1514038440000##7052##548365##8661##16161##27200470,20,<*>
setTodayTotalDetailSteps=1514038440000##7053##548365##8661##16256##27202475,20,<*>
setTodayTotalDetailSteps=1514038500000##7054##548458##8661##16256##27204469,20,<*>
onExtend:1514038561000 0 0 0,20,<*>
setTodayTotalDetailSteps=1514038500000##7054##548551##8661##16256##27205469,20,<*>
onExtend:1514038639000 0 0 4,20,<*>
setTodayTotalDetailSteps=1514038560000##7054##548552##8661##16256##27283470,20,<*>
onExtend:1514038641000 2 0 4,20,<*>
setTodayTotalDetailSteps=1514038560000##7056##548553##8661##16256##27284971,20,<*>
onExtend:1514038641000 2 0 4,20,<*>
setTodayTotalDetailSteps=1514038560000##7058##548554##8661##16256##27285475,20,<*>
onExtend:1514038642000 2 0 4,20,<*>
setTodayTotalDetailSteps=1514038560000##7060##548555##8661##16256##27285968,20,<*>
onExtend:1514038642000 2 0 4,20,<*>
setTodayTotalDetailSteps=1514038560000##7062##548556##8661##16256##27286470,20,<*>
onExtend:1514038643000 2 0 4,20,<*>
setTodayTotalDetailSteps=1514038560000##7064##548557##8661##16256##27286970,20,<*>
onExtend:1514038643000 2 0 4,20,<*>
setTodayTotalDetailSteps=1514038560000##7066##548558##8661##16256##27287469,20,<*>
onExtend:1514038644000 2 0 4,20,<*>
setTodayTotalDetailSteps=1514038560000##7068##548559##8661##16256##27287972,20,<*>
onExtend:1514038644000 2 0 4,20,<*>
setTodayTotalDetailSteps=1514038560000##7070##548560##8661##16256##27288471,20,<*>
onExtend:1514038645000 1 0 4,20,<*>
setTodayTotalDetailSteps=1514038560000##7071##548561##8661##16256##27288973,20,<*>
onExtend:1514038645000 3 0 4,20,<*>
setTodayTotalDetailSteps=1514038560000##7074##548562##8661##16256##27289470,20,<*>
onExtend:1514038648000 0 0 0,20,<*>
setTodayTotalDetailSteps=1514038560000##7074##548563##8661##16256##27292475,20,<*>
onExtend:1514038665000 1 0 4,20,<*>
setTodayTotalDetailSteps=1514038560000##7075##548564##8661##16256##27309470,20,<*>
onExtend:1514038666000 2 0 4,20,<*>
setTodayTotalDetailSteps=1514038560000##7077##548565##8661##16256##27309969,20,<*>
onExtend:1514038666000 2 0 4,20,<*>
setTodayTotalDetailSteps=1514038560000##7079##548566##8661##16256##27310473,20,<*>
onExtend:1514038667000 2 0 4,20,<*>
setTodayTotalDetailSteps=1514038560000##7081##548567##8661##16256##27310970,20,<*>
onExtend:1514038667000 2 0 4,20,<*>
setTodayTotalDetailSteps=1514038560000##7083##548568##8661##16256##27311472,20,<*>
onExtend:1514038668000 1 0 4,20,<*>
setTodayTotalDetailSteps=1514038560000##7084##548569##8661##16256##27311970,20,<*>
onExtend:1514038668000 2 0 4,20,<*>
setTodayTotalDetailSteps=1514038560000##7086##548570##8661##16256##27312467,20,<*>
onExtend:1514038669000 2 0 4,20,<*>
setTodayTotalDetailSteps=1514038560000##7088##548571##8661##16256##27312967,20,<*>
onExtend:1514038669000 2 0 4,20,<*>
setTodayTotalDetailSteps=1514038560000##7090##548572##8661##16256##27313468,20,<*>
onExtend:1514038670000 2 0 4,20,<*>
setTodayTotalDetailSteps=1514038560000##7092##548573##8661##16256##27313974,20,<*>
onExtend:1514038670000 2 0 4,20,<*>
setTodayTotalDetailSteps=1514038560000##7094##548574##8661##16256##27314468,20,<*>
onExtend:1514038671000 1 0 4,20,<*>
setTodayTotalDetailSteps=1514038560000##7095##548575##8661##16256##27314968,20,<*>
onExtend:1514038671000 2 0 4,20,<*>
setTodayTotalDetailSteps=1514038560000##7097##548576##8661##16256##27315469,20,<*>
onExtend:1514038672000 2 0 4,20,<*>
setTodayTotalDetailSteps=1514038560000##7099##548577##8661##16256##27315983,20,<*>
onExtend:1514038672000 2 0 4,20,<*>
setTodayTotalDetailSteps=1514038560000##7101##548578##8661##16256##27316470,20,<*>
onExtend:1514038673000 1 0 4,20,<*>
setTodayTotalDetailSteps=1514038560000##7102##548579##8661##16256##27317468,20,<*>
onExtend:1514038674000 1 0 4,20,<*>
setTodayTotalDetailSteps=1514038560000##7103##548580##8661##16256##27318472,20,<*>
onExtend:1514038675000 1 0 4,20,<*>
setTodayTotalDetailSteps=1514038560000##7104##548581##8661##16256##27319473,20,<*>
onExtend:1514038676000 1 0 4,20,<*>
setTodayTotalDetailSteps=1514038560000##7105##548582##8661##16256##27319968,20,<*>
onExtend:1514038677000 1 0 4,20,<*>
setTodayTotalDetailSteps=1514038560000##7106##548583##8661##16256##27320969,20,<*>
onExtend:1514038678000 1 0 4,20,<*>
setTodayTotalDetailSteps=1514038560000##7107##548584##8661##16256##27321969,20,<*>
onExtend:1514038678000 2 0 4,20,<*>
setTodayTotalDetailSteps=1514038560000##7109##548585##8661##16256##27322469,20,<*>
onExtend:1514038680000 2 0 4,20,<*>
setTodayTotalDetailSteps=1514038620000##7111##548640##8661##16256##27324478,20,<*>
onExtend:1514038682000 1 0 4,20,<*>
setTodayTotalDetailSteps=1514038620000##7112##548695##8661##16256##27325968,20,<*>
onExtend:1514038683000 1 0 4,20,<*>
setTodayTotalDetailSteps=1514038620000##7113##548750##8661##16256##27326969,20,<*>
onExtend:1514038686000 1 0 4,20,<*>
setTodayTotalDetailSteps=1514038620000##7114##548805##8661##16256##27329972,20,<*>
onExtend:1514038686000 0 0 0,20,<*>
setTodayTotalDetailSteps=1514038620000##7114##548860##8661##16256##27330470,20,<*>
onExtend:1514038748000 3 0 4,20,<*>
setTodayTotalDetailSteps=1514038680000##7117##548865##8661##16256##27392475,20,<*>
onExtend:1514038749000 5 0 4,20,<*>
setTodayTotalDetailSteps=1514038680000##7122##548870##8661##16256##27392978,20,<*>
onExtend:1514038749000 2 0 4,20,<*>
setTodayTotalDetailSteps=1514038680000##7124##548875##8661##16256##27393470,20,<*>
onExtend:1514038750000 2 0 4,20,<*>
setTodayTotalDetailSteps=1514038680000##7126##548880##8661##16256##27393971,20,<*>
onExtend:1514038750000 2 0 4,20,<*>
setTodayTotalDetailSteps=1514038680000##7128##548885##8661##16256##27394469,20,<*>
onExtend:1514038751000 2 0 4,20,<*>
setTodayTotalDetailSteps=1514038680000##7130##548890##8661##16256##27394969,20,<*>
onExtend:1514038751000 2 0 4,20,<*>
setTodayTotalDetailSteps=1514038680000##7132##548895##8661##16256##27395468,20,<*>
onExtend:1514038752000 3 0 4,20,<*>
setTodayTotalDetailSteps=1514038680000##7135##548900##8661##16256##27395969,20,<*>
onExtend:1514038752000 4 0 4,20,<*>
setTodayTotalDetailSteps=1514038680000##7139##548905##8661##16256##27396473,20,<*>
onExtend:1514038753000 1 0 4,20,<*>
setTodayTotalDetailSteps=1514038680000##7140##548910##8661##16256##27396969,20,<*>
onExtend:1514038755000 14 0 4,20,<*>
setTodayTotalDetailSteps=1514038680000##7154##548915##8661##16256##27398975,20,<*>
onExtend:1514038756000 0 0 0,20,<*>
setTodayTotalDetailSteps=1514038680000##7154##548920##8661##16256##27400475,20,<*>
onExtend:1514038756000 6 0 4,20,<*>
onExtend:1514038798000 0 0 4,20,<*>
setTodayTotalDetailSteps=1514038680000##7160##548925##8661##16256##27442097,20,<*>
onExtend:1514038798000 0 0 4,20,<*>
setTodayTotalDetailSteps=1514038680000##7160##548930##8661##16256##27442416,20,<*>
flushTempCacheToDB by stand,38,flushTempCacheToDB by stand
Alarm uploadStaticsToDB totalSteps=7163Calories:153367Floor:240Distance:5112,12,Alarm uploadStaticsToDB <*>
writeDataToDB size 327,57,writeDataToDB size <*>
"upLoadOneMinuteDataToEngine time=25233975,0,93,0,20002",54,upLoadOneMinuteDataToEngine <*>
getBinderPackageName packageName = com.huawei.health,46,getBinderPackageName packageName = com.huawei.health
"getAppContext() isAppValid health or wear, packageName = com.huawei.health",39,"getAppContext() isAppValid health or wear, packageName = com.huawei.health"
onExtend:1514038799000 3 0 4,20,<*>
insertHiHealthData() checkAppType  0 appID = 1,16,insertHiHealthData() checkAppType  <*> appID = <*>
"insertHiHealthData() size = 4,app = 1,One Data Type = 40002,packageName = com.huawei.health,writeStatType = 0",9,"insertHiHealthData() size = 4,app = <*> Data Type = <*> = com.huawei.health,writeStatType = <*>"
"saveHealthDetailData() deviceID = 2,clientID=1,id=1",51,saveHealthDetailData() deviceID = <*>
"saveStatData() type =40002,time = 1513958400000,statClient = 2,who is 1",32,saveStatData() type <*> = <*> = <*> is <*>
"new date =20171223, type=40002,7163.0,old=6983.0",18,new date <*>
"saveHealthDetailData() saveOneDetailData fail hiHealthData = 1513958400000,type = 40003",19,saveHealthDetailData() saveOneDetailData fail hiHealthData = <*> = <*>
"bulkSaveDetailHiHealthData() size = 4,totalTime = 30",17,bulkSaveDetailHiHealthData() size = <*> = <*>
startListenerChange subscribeList = [1],47,startListenerChange subscribeList = <*>
"insertHiHealthData() bulkSaveDetailHiHealthData fail errorCode = 4,errorMessage = ERR_DATA_INSERT",23,"insertHiHealthData() bulkSaveDetailHiHealthData fail errorCode = 4,errorMessage = ERR_DATA_INSERT"
insertHiHealthData() end totalTime = 45,63,insertHiHealthData() end totalTime = <*>
uploadStaticsToDB() onResult  type = 4 obj=true,2,uploadStaticsToDB() onResult  type = <*> obj=true
uploadStaticsToDB failed message=true,59,uploadStaticsToDB failed message=true
checkInsertStatus stepSum or calorieSum is enough,62,checkInsertStatus stepSum or calorieSum is enough
"stepSyncOrNot appSynTimes is 0, statsyncTimes is 0",49,stepSyncOrNot appSynTimes is <*> statsyncTimes is <*>
"startInsertSportSync start auto sync,app is 1",5,"startInsertSportSync start auto sync,app is <*>"
"checkFirstSyncByType no such data in db ,type is 1 deviceCode is 0",52,"checkFirstSyncByType no such data in db ,type is <*> deviceCode is <*>"
"startInsertSportSync first 500 steps sync,do all sync",61,"startInsertSportSync first <*> steps sync,do all sync"
"startSync hiSyncOption = HiSyncOption{syncAction=2, syncMethod=2, syncScope=0, syncDataType=20000, syncModel=2, pushAction=0},app = 1 who = 1",1,startSync hiSyncOption = <*> = <*> who = <*>
needAutoSync autoSyncSwitch is open,15,needAutoSync autoSyncSwitch is open
"initDataPrivacy the dataPrivacy switch is open, start push health data!",55,"initDataPrivacy the dataPrivacy switch is open, start push health data!"
initDataPrivacy the dataPrivacy is true,64,initDataPrivacy the dataPrivacy is true
"initUserPrivacy the userPrivacy switch is open, start push user data!",45,"initUserPrivacy the userPrivacy switch is open, start push user data!"
initUserPrivacy the userPrivacy is true,24,initUserPrivacy the userPrivacy is true
ifCanSync not! no cloud version,67,ifCanSync not! no cloud version
sendSyncFailedBroadcast,29,sendSyncFailedBroadcast
"saveRealTimeHealthDatasStat() size = 1,totalTime = 48",58,saveRealTimeHealthDatasStat() size = <*> = <*>
InsertCallBack() onSuccess  type = 0 data=true,53,InsertCallBack() onSuccess  type = <*> data=true
InsertEvent success begin:25233975 end:25233979,65,InsertEvent success <*>
setWriteDBLastDataMinute=25233979,20,<*>
setWriteDBLastDataMinute success,25,setWriteDBLastDataMinute success
flush2DB result success,43,flush2DB result success
setTodayTotalDetailSteps=1514038680000##7163##548935##8661##16256##27442827,20,<*>
sendSyncFailedBroadcast,29,sendSyncFailedBroadcast
onExtend:1514038799000 2 0 4,20,<*>
setTodayTotalDetailSteps=1514038680000##7165##548940##8661##16256##27443484,20,<*>
onExtend:1514038800000 2 0 4,20,<*>
setTodayTotalDetailSteps=1514038680000##7167##548945##8661##16256##27443986,20,<*>
onExtend:1514038800000 3 0 4,20,<*>
setTodayTotalDetailSteps=1514038740000##7170##548996##8661##16256##27444484,20,<*>
onExtend:1514038801000 3 0 4,20,<*>
setTodayTotalDetailSteps=1514038740000##7173##549047##8661##16256##27444985,20,<*>
onExtend:1514038801000 1 0 4,20,<*>
setTodayTotalDetailSteps=1514038740000##7174##549098##8661##16256##27445485,20,<*>
onExtend:1514038802000 2 0 4,20,<*>
setTodayTotalDetailSteps=1514038740000##7176##549149##8661##16256##27445983,20,<*>
onExtend:1514038802000 3 0 4,20,<*>
setTodayTotalDetailSteps=1514038740000##7179##549200##8661##16256##27446483,20,<*>
onExtend:1514038803000 2 0 4,20,<*>
setTodayTotalDetailSteps=1514038740000##7181##549251##8661##16256##27446989,20,<*>
onExtend:1514038803000 2 0 4,20,<*>
setTodayTotalDetailSteps=1514038740000##7183##549302##8661##16256##27447483,20,<*>
onExtend:1514038804000 2 0 4,20,<*>
setTodayTotalDetailSteps=1514038740000##7185##549353##8661##16256##27448486,20,<*>
onExtend:1514038805000 1 0 4,20,<*>
setTodayTotalDetailSteps=1514038740000##7186##549404##8661##16256##27448983,20,<*>
onExtend:1514038806000 1 0 4,20,<*>
setTodayTotalDetailSteps=1514038740000##7187##549455##8661##16256##27449982,20,<*>
onExtend:1514038808000 1 0 4,20,<*>
setTodayTotalDetailSteps=1514038740000##7188##549506##8661##16256##27451985,20,<*>
onExtend:1514038808000 1 0 4,20,<*>
setTodayTotalDetailSteps=1514038740000##7189##549557##8661##16256##27452491,20,<*>
onExtend:1514038813000 0 0 0,20,<*>
setTodayTotalDetailSteps=1514038740000##7189##549608##8661##16256##27457484,20,<*>
onExtend:1514038816000 0 0 5,20,<*>
setTodayTotalDetailSteps=1514038740000##7189##549659##8661##16256##27460494,20,<*>
onExtend:1514038819000 0 0 5,20,<*>
onExtend:1514038879000 0 0 5,20,<*>
onExtend:1514038939000 0 0 5,20,<*>
onExtend:1514038999000 0 0 5,20,<*>
onExtend:1514039059000 0 0 0,20,<*>
setTodayTotalDetailSteps=1514038980000##7189##549659##8661##16256##27706526,20,<*>
onExtend:1514039062000 0 0 0,20,<*>
setTodayTotalDetailSteps=1514038980000##7189##549659##8661##16256##27706835,20,<*>
onExtend:1514039091000 0 0 5,20,<*>
setTodayTotalDetailSteps=1514038980000##7189##549659##8661##16256##27736503,20,<*>
onExtend:1514039093000 0 0 0,20,<*>
setTodayTotalDetailSteps=1514038980000##7189##549659##8661##16256##27738504,20,<*>
onExtend:1514039098000 0 0 5,20,<*>
setTodayTotalDetailSteps=1514038980000##7189##549659##8661##16256##27743510,20,<*>
onExtend:1514039112000 0 0 5,20,<*>
onExtend:1514039172000 0 0 5,20,<*>
onExtend:1514039232000 0 0 5,20,<*>
onExtend:1514039292000 0 0 5,20,<*>
onExtend:1514039352000 0 0 5,20,<*>
onExtend:1514039412000 0 0 0,20,<*>
setTodayTotalDetailSteps=1514039340000##7189##549659##8661##16256##28068346,20,<*>
onExtend:1514039424000 0 0 0,20,<*>
setTodayTotalDetailSteps=1514039340000##7189##549659##8661##16256##28068666,20,<*>
onExtend:1514039492000 0 0 5,20,<*>
setTodayTotalDetailSteps=1514039400000##7189##549659##8661##16256##28136544,20,<*>
onExtend:1514039515000 0 0 0,20,<*>
onExtend:1514039575000 0 0 0,20,<*>
setTodayTotalDetailSteps=1514039400000##7189##549659##8661##16256##28163940,20,<*>
onExtend:1514039520000 0 0 0,20,<*>
"timeStamp back,extendReportTimeStamp=1514039575000",21,timeStamp <*>
setTodayTotalDetailSteps=1514039400000##7189##549659##8661##16256##28164276,20,<*>
startTimer start autoSync,48,startTimer start autoSync
stepSyncOrNot appSynTimes is 0,3,stepSyncOrNot appSynTimes is <*>
sendSyncFailedBroadcast,29,sendSyncFailedBroadcast
onExtend:1514039590000 0 0 5,20,<*>
setTodayTotalDetailSteps=1514039520000##7189##549659##8661##16256##28234547,20,<*>
onExtend:1514039626000 0 0 0,20,<*>
setTodayTotalDetailSteps=1514039520000##7189##549659##8661##16256##28270623,20,<*>
onExtend:1514039626000 0 0 0,20,<*>
setTodayTotalDetailSteps=1514039520000##7189##549659##8661##16256##28270935,20,<*>
onExtend:1514039834000 0 0 5,20,<*>
setTodayTotalDetailSteps=1514039760000##7189##549659##8661##16256##28479559,20,<*>
onExtend:1514039857000 0 0 5,20,<*>
onExtend:1514039917000 0 0 5,20,<*>
onExtend:1514039977000 0 0 0,20,<*>
setTodayTotalDetailSteps=1514039880000##7189##549659##8661##16256##28609620,20,<*>
onExtend:1514039965000 0 0 0,20,<*>
setTodayTotalDetailSteps=1514039880000##7189##549659##8661##16256##28609933,20,<*>
onExtend:1514040348000 0 0 5,20,<*>
setTodayTotalDetailSteps=1514040240000##7189##549659##8661##16256##28993578,20,<*>
onExtend:1514040354000 0 0 0,20,<*>
setTodayTotalDetailSteps=1514040240000##7189##549659##8661##16256##28999575,20,<*>
onExtend:1514040662000 0 0 5,20,<*>
setTodayTotalDetailSteps=1514040600000##7189##549659##8661##16256##29307585,20,<*>
onExtend:1514040697000 0 0 0,20,<*>
setTodayTotalDetailSteps=1514040600000##7189##549659##8661##16256##29341612,20,<*>
onExtend:1514040697000 0 0 0,20,<*>
setTodayTotalDetailSteps=1514040600000##7189##549659##8661##16256##29341927,20,<*>
onExtend:1514040700000 0 0 0,20,<*>
setTodayTotalDetailSteps=1514040600000##7189##549659##8661##16256##29344951,20,<*>
onExtend:1514040708000 0 0 5,20,<*>
setTodayTotalDetailSteps=1514040600000##7189##549659##8661##16256##29353602,20,<*>
onExtend:1514040766000 0 0 5,20,<*>
setTodayTotalDetailSteps=1514040660000##7189##549659##8661##16256##29409806,20,<*>
onExtend:1514040766000 0 0 5,20,<*>
setTodayTotalDetailSteps=1514040660000##7189##549659##8661##16256##29410120,20,<*>
onExtend:1514040766000 0 0 0,20,<*>
setTodayTotalDetailSteps=1514040660000##7189##549659##8661##16256##29410605,20,<*>
onExtend:1514040772000 0 0 5,20,<*>
setTodayTotalDetailSteps=1514040660000##7189##549659##8661##16256##29416607,20,<*>
onExtend:1514040776000 0 0 5,20,<*>
onExtend:1514040836000 0 0 0,20,<*>
setTodayTotalDetailSteps=1514040720000##7189##549659##8661##16256##29425533,20,<*>
onExtend:1514040781000 0 0 0,20,<*>
setTodayTotalDetailSteps=1514040720000##7189##549659##8661##16256##29425847,20,<*>
onExtend:1514040786000 0 0 5,20,<*>
setTodayTotalDetailSteps=1514040720000##7189##549659##8661##16256##29431618,20,<*>
onExtend:1514040793000 0 0 5,20,<*>
setTodayTotalDetailSteps=1514040720000##7189##549659##8661##16256##29437037,20,<*>
onExtend:1514040793000 0 0 5,20,<*>
onExtend:1514040793000 0 0 0,20,<*>
setTodayTotalDetailSteps=1514040720000##7189##549659##8661##16256##29437358,20,<*>
onExtend:1514040895000 0 0 5,20,<*>
setTodayTotalDetailSteps=1514040780000##7189##549659##8661##16256##29539649,20,<*>
onExtend:1514040956000 0 0 5,20,<*>
setTodayTotalDetailSteps=1514040840000##7189##549659##8661##16256##29600053,20,<*>
onExtend:1514040956000 0 0 5,20,<*>
onExtend:1514040956000 0 0 0,20,<*>
setTodayTotalDetailSteps=1514040840000##7189##549659##8661##16256##29600372,20,<*>
onExtend:1514040966000 0 0 5,20,<*>
onExtend:1514041026000 0 0 5,20,<*>
onExtend:1514041086000 0 0 5,20,<*>
onExtend:1514041146000 0 0 5,20,<*>
onExtend:1514041206000 0 0 5,20,<*>
onExtend:1514041266000 0 0 5,20,<*>
onExtend:1514041326000 0 0 5,20,<*>
onExtend:1514041386000 0 0 5,20,<*>
onExtend:1514041446000 0 0 5,20,<*>
onExtend:1514041506000 0 0 5,20,<*>
onExtend:1514041566000 0 0 5,20,<*>
onExtend:1514041626000 0 0 5,20,<*>
setTodayTotalDetailSteps=1514041560000##7189##549659##8661##16256##30270445,20,<*>
onExtend:1514041627000 0 0 5,20,<*>
setTodayTotalDetailSteps=1514041560000##7189##549659##8661##16256##30270764,20,<*>
onExtend:1514041627000 0 0 0,20,<*>
setTodayTotalDetailSteps=1514041560000##7189##549659##8661##16256##30271693,20,<*>
getTodaySportData mStepsRecordManager=com.huawei.health.g.c@8a2a501,41,getTodaySportData <*>
setTodayTotalDetailSteps=1514041560000##7189##549659##8661##16256##30314585,20,<*>
setTodayTotalDetailSteps=1514041560000##7189##549659##8661##16256##30315546,20,<*>
setTodayTotalDetailSteps=1514041620000##7189##549659##8661##16256##30333554,20,<*>
onExtend:1514041699000 0 0 5,20,<*>
setTodayTotalDetailSteps=1514041620000##7189##549659##8661##16256##30343722,20,<*>
onExtend:1514041722000 0 0 5,20,<*>
onExtend:1514041782000 0 0 5,20,<*>
onExtend:1514041842000 0 0 5,20,<*>
onExtend:1514041902000 0 0 5,20,<*>
onExtend:1514041962000 0 0 5,20,<*>
onExtend:1514042022000 0 0 5,20,<*>
onExtend:1514042082000 0 0 5,20,<*>
setTodayTotalDetailSteps=1514041980000##7189##549659##8661##16256##30708710,20,<*>
onExtend:1514042064000 0 0 5,20,<*>
setTodayTotalDetailSteps=1514041980000##7189##549659##8661##16256##30709030,20,<*>
onExtend:1514042064000 0 0 0,20,<*>
setTodayTotalDetailSteps=1514041980000##7189##549659##8661##16256##30709727,20,<*>
onExtend:1514042082000 2 0 0,20,<*>
setTodayTotalDetailSteps=1514041980000##7191##549659##8661##16256##30727229,20,<*>
onExtend:1514042082000 1 0 4,20,<*>
setTodayTotalDetailSteps=1514041980000##7192##549659##8661##16256##30727733,20,<*>
onExtend:1514042083000 1 0 4,20,<*>
setTodayTotalDetailSteps=1514041980000##7193##549659##8661##16256##30728232,20,<*>
onExtend:1514042083000 3 0 4,20,<*>
setTodayTotalDetailSteps=1514041980000##7196##549659##8661##16256##30728728,20,<*>
onExtend:1514042084000 2 0 4,20,<*>
setTodayTotalDetailSteps=1514041980000##7198##549659##8661##16256##30729233,20,<*>
onExtend:1514042084000 2 0 4,20,<*>
setTodayTotalDetailSteps=1514041980000##7200##549659##8661##16256##30729733,20,<*>
onExtend:1514042085000 2 0 4,20,<*>
setTodayTotalDetailSteps=1514041980000##7202##549659##8661##16256##30730227,20,<*>
onExtend:1514042085000 3 0 4,20,<*>
setTodayTotalDetailSteps=1514041980000##7205##549659##8661##16256##30730728,20,<*>
onExtend:1514042086000 3 0 4,20,<*>
setTodayTotalDetailSteps=1514041980000##7208##549659##8661##16256##30731232,20,<*>
onExtend:1514042086000 3 0 4,20,<*>
setTodayTotalDetailSteps=1514041980000##7211##549659##8661##16256##30731730,20,<*>
onExtend:1514042087000 1 0 4,20,<*>
setTodayTotalDetailSteps=1514041980000##7212##549659##8661##16256##30732729,20,<*>
onExtend:1514042088000 2 0 4,20,<*>
setTodayTotalDetailSteps=1514041980000##7214##549659##8661##16256##30733226,20,<*>
onExtend:1514042091000 0 0 0,20,<*>
setTodayTotalDetailSteps=1514041980000##7214##549659##8661##16256##30736730,20,<*>
onExtend:1514042182000 0 0 5,20,<*>
setTodayTotalDetailSteps=1514042100000##7214##549659##8661##16256##30827730,20,<*>
onExtend:1514042205000 0 0 5,20,<*>
onExtend:1514042265000 0 0 0,20,<*>
setTodayTotalDetailSteps=1514042160000##7214##549659##8661##16256##30905315,20,<*>
onExtend:1514042261000 0 0 0,20,<*>
setTodayTotalDetailSteps=1514042160000##7214##549659##8661##16256##30905625,20,<*>
onExtend:1514042262000 0 0 0,20,<*>
setTodayTotalDetailSteps=1514042160000##7214##549659##8661##16256##30906310,20,<*>
onExtend:1514042262000 0 0 0,20,<*>
setTodayTotalDetailSteps=1514042160000##7214##549659##8661##16256##30906710,20,<*>
onExtend:1514042360000 0 0 5,20,<*>
setTodayTotalDetailSteps=1514042280000##7214##549659##8661##16256##31004759,20,<*>
onExtend:1514042361000 0 0 0,20,<*>
setTodayTotalDetailSteps=1514042280000##7214##549659##8661##16256##31005759,20,<*>
onExtend:1514042595000 0 0 5,20,<*>
setTodayTotalDetailSteps=1514042520000##7214##549659##8661##16256##31239760,20,<*>
onExtend:1514042599000 0 0 0,20,<*>
setTodayTotalDetailSteps=1514042520000##7214##549659##8661##16256##31243766,20,<*>
onExtend:1514042944000 0 0 5,20,<*>
