Content,EventId,EventTemplate
blocked,36,blocked
running,14,running
running,14,running
running,14,running
running,14,running
running,14,running
running,14,running
running,14,running
running,14,running
running,14,running
running,14,running
starting,37,starting
running,14,running
running,14,running
running,14,running
running,14,running
running,14,running
blocked,36,blocked
running,14,running
running,14,running
running,14,running
running,14,running
blocked,36,blocked
running,14,running
running,14,running
running,14,running
closing,5,closing
running,14,running
running,14,running
running,14,running
running,14,running
running,14,running
running,14,running
running,14,running
running,14,running
running,14,running
running,14,running
running,14,running
blocked,36,blocked
running,14,running
running,14,running
active,32,active
running,14,running
running,14,running
blocked,36,blocked
running,14,running
running,14,running
running,14,running
blocked,36,blocked
running,14,running
running,14,running
running,14,running
running,14,running
running,14,running
running,14,running
inconsistent nodesets node-31 0x1fffffffe <ok> node-0 0xfffffffe <ok> node-1 0xfffffffe <ok> node-2 0xfffffffe <ok> node-30 0xfffffffe <ok>,22,inconsistent nodesets <*> <ok> <*> <ok> <*> <ok> <*> <ok> <*> <ok>
running,14,running
blocked,36,blocked
running,14,running
running,14,running
running,14,running
running,14,running
running,14,running
normal,2,normal
normal,2,normal
warning,41,warning
normal,2,normal
normal,2,normal
warning,41,warning
ambient=30,13,<*>
normal,2,normal
ambient=30,13,<*>
normal,2,normal
normal,2,normal
critical,20,critical
normal,2,normal
normal,2,normal
critical,20,critical
normal,2,normal
ambient=31,13,<*>
normal,2,normal
normal,2,normal
ambient=30,13,<*>
ambient=29,13,<*>
normal,2,normal
ambient=26,13,<*>
ambient=30,13,<*>
warning,41,warning
critical,20,critical
normal,2,normal
ambient=32,13,<*>
ambient=29,13,<*>
normal,2,normal
ambient=33,13,<*>
ambient=28,13,<*>
ambient=31,13,<*>
ambient=33,13,<*>
normal,2,normal
warning,41,warning
warning,41,warning
warning,41,warning
ambient=31,13,<*>
warning,41,warning
normal,2,normal
ambient=30,13,<*>
ambient=30,13,<*>
normal,2,normal
ambient=31,13,<*>
warning,41,warning
warning,41,warning
normal,2,normal
warning,41,warning
normal,2,normal
ambient=31,13,<*>
warning,41,warning
ambient=26,13,<*>
ambient=31,13,<*>
normal,2,normal
warning,41,warning
normal,2,normal
ambient=29,13,<*>
warning,41,warning
warning,41,warning
warning,41,warning
ambient=27,13,<*>
ambient=30,13,<*>
ambient=26,13,<*>
warning,41,warning
warning,41,warning
normal,2,normal
warning,41,warning
normal,2,normal
normal,2,normal
normal,2,normal
normal,2,normal
warning,41,warning
warning,41,warning
normal,2,normal
warning,41,warning
normal,2,normal
normal,2,normal
normal,2,normal
ambient=34,13,<*>
warning,41,warning
warning,41,warning
normal,2,normal
warning,41,warning
normal,2,normal
warning,41,warning
ambient=31,13,<*>
normal,2,normal
warning,41,warning
warning,41,warning
warning,41,warning
ambient=32,13,<*>
normal,2,normal
ambient=33,13,<*>
warning,41,warning
warning,41,warning
warning,41,warning
warning,41,warning
ambient=35,13,<*>
ambient=31,13,<*>
ambient=31,13,<*>
ambient=31,13,<*>
ambient=30,13,<*>
ambient=31,13,<*>
ambient=29,13,<*>
warning,41,warning
normal,2,normal
ambient=26,13,<*>
normal,2,normal
warning,41,warning
normal,2,normal
ambient=33,13,<*>
normal,2,normal
ambient=31,13,<*>
warning,41,warning
critical,20,critical
ambient=34,13,<*>
ambient=35,13,<*>
ambient=30,13,<*>
warning,41,warning
ambient=35,13,<*>
ambient=33,13,<*>
ambient=33,13,<*>
normal,2,normal
ambient=30,13,<*>
ambient=28,13,<*>
ambient=27,13,<*>
warning,41,warning
warning,41,warning
normal,2,normal
normal,2,normal
warning,41,warning
ambient=32,13,<*>
ambient=31,13,<*>
ambient=35,13,<*>
ambient=32,13,<*>
ambient=28,13,<*>
warning,41,warning
ambient=30,13,<*>
normal,2,normal
warning,41,warning
normal,2,normal
normal,2,normal
normal,2,normal
normal,2,normal
ambient=31,13,<*>
normal,2,normal
ambient=31,13,<*>
warning,41,warning
normal,2,normal
warning,41,warning
warning,41,warning
warning,41,warning
warning,41,warning
ambient=29,13,<*>
warning,41,warning
normal,2,normal
warning,41,warning
warning,41,warning
normal,2,normal
normal,2,normal
warning,41,warning
normal,2,normal
warning,41,warning
normal,2,normal
normal,2,normal
normal,2,normal
warning,41,warning
warning,41,warning
normal,2,normal
normal,2,normal
warning,41,warning
warning,41,warning
warning,41,warning
warning,41,warning
ambient=29,13,<*>
normal,2,normal
normal,2,normal
ambient=30,13,<*>
ambient=30,13,<*>
ambient=33,13,<*>
ambient=32,13,<*>
normal,2,normal
ambient=27,13,<*>
warning,41,warning
normal,2,normal
normal,2,normal
ambient=32,13,<*>
normal,2,normal
warning,41,warning
ambient=33,13,<*>
warning,41,warning
normal,2,normal
normal,2,normal
normal,2,normal
warning,41,warning
ambient=29,13,<*>
warning,41,warning
warning,41,warning
normal,2,normal
warning,41,warning
ambient=32,13,<*>
ambient=29,13,<*>
normal,2,normal
ambient=36,13,<*>
ambient=29,13,<*>
ambient=30,13,<*>
warning,41,warning
ambient=29,13,<*>
normal,2,normal
ambient=32,13,<*>
ambient=30,13,<*>
ambient=32,13,<*>
ambient=30,13,<*>
ambient=33,13,<*>
ambient=31,13,<*>
normal,2,normal
ambient=33,13,<*>
normal,2,normal
ambient=33,13,<*>
ambient=31,13,<*>
ambient=33,13,<*>
critical,20,critical
normal,2,normal
ambient=27,13,<*>
normal,2,normal
ambient=33,13,<*>
normal,2,normal
ambient=33,13,<*>
normal,2,normal
warning,41,warning
normal,2,normal
warning,41,warning
normal,2,normal
ambient=29,13,<*>
ambient=33,13,<*>
ambient=36,13,<*>
ambient=30,13,<*>
normal,2,normal
warning,41,warning
warning,41,warning
ambient=28,13,<*>
ambient=26,13,<*>
warning,41,warning
normal,2,normal
ambient=29,13,<*>
normal,2,normal
ambient=25,13,<*>
ambient=29,13,<*>
warning,41,warning
warning,41,warning
warning,41,warning
warning,41,warning
warning,41,warning
normal,2,normal
warning,41,warning
ambient=34,13,<*>
ambient=28,13,<*>
ambient=27,13,<*>
normal,2,normal
warning,41,warning
normal,2,normal
warning,41,warning
warning,41,warning
normal,2,normal
warning,41,warning
normal,2,normal
warning,41,warning
warning,41,warning
normal,2,normal
warning,41,warning
normal,2,normal
ambient=27,13,<*>
normal,2,normal
ambient=33,13,<*>
ambient=27,13,<*>
warning,41,warning
ambient=30,13,<*>
ambient=33,13,<*>
ambient=27,13,<*>
normal,2,normal
ambient=27,13,<*>
normal,2,normal
normal,2,normal
warning,41,warning
warning,41,warning
normal,2,normal
normal,2,normal
normal,2,normal
warning,41,warning
warning,41,warning
warning,41,warning
warning,41,warning
normal,2,normal
warning,41,warning
normal,2,normal
warning,41,warning
ambient=27,13,<*>
normal,2,normal
normal,2,normal
warning,41,warning
normal,2,normal
normal,2,normal
warning,41,warning
warning,41,warning
warning,41,warning
warning,41,warning
normal,2,normal
normal,2,normal
normal,2,normal
normal,2,normal
ambient=26,13,<*>
normal,2,normal
normal,2,normal
normal,2,normal
normal,2,normal
normal,2,normal
warning,41,warning
critical,20,critical
warning,41,warning
warning,41,warning
warning,41,warning
warning,41,warning
ambient=29,13,<*>
warning,41,warning
normal,2,normal
ambient=28,13,<*>
normal,2,normal
normal,2,normal
normal,2,normal
warning,41,warning
normal,2,normal
ambient=28,13,<*>
warning,41,warning
normal,2,normal
warning,41,warning
normal,2,normal
normal,2,normal
ambient=26,13,<*>
normal,2,normal
normal,2,normal
warning,41,warning
warning,41,warning
warning,41,warning
warning,41,warning
normal,2,normal
warning,41,warning
ambient=35,13,<*>
ambient=33,13,<*>
ambient=32,13,<*>
ambient=31,13,<*>
ambient=31,13,<*>
critical,20,critical
warning,41,warning
warning,41,warning
normal,2,normal
warning,41,warning
warning,41,warning
warning,41,warning
ambient=27,13,<*>
normal,2,normal
ambient=33,13,<*>
normal,2,normal
normal,2,normal
normal,2,normal
warning,41,warning
ambient=32,13,<*>
warning,41,warning
ambient=30,13,<*>
normal,2,normal
warning,41,warning
warning,41,warning
warning,41,warning
normal,2,normal
critical,20,critical
warning,41,warning
warning,41,warning
warning,41,warning
critical,20,critical
ambient=34,13,<*>
warning,41,warning
ambient=27,13,<*>
normal,2,normal
warning,41,warning
ambient=23,13,<*>
normal,2,normal
warning,41,warning
normal,2,normal
ambient=29,13,<*>
normal,2,normal
ambient=28,13,<*>
ambient=26,13,<*>
normal,2,normal
ambient=28,13,<*>
ambient=25,13,<*>
ambient=24,13,<*>
warning,41,warning
ambient=34,13,<*>
ambient=31,13,<*>
critical,20,critical
normal,2,normal
ambient=28,13,<*>
ambient=30,13,<*>
ambient=33,13,<*>
ambient=31,13,<*>
ambient=31,13,<*>
ambient=33,13,<*>
ambient=32,13,<*>
ambient=27,13,<*>
ambient=29,13,<*>
warning,41,warning
critical,20,critical
normal,2,normal
warning,41,warning
normal,2,normal
warning,41,warning
normal,2,normal
normal,2,normal
normal,2,normal
normal,2,normal
warning,41,warning
normal,2,normal
normal,2,normal
normal,2,normal
normal,2,normal
warning,41,warning
normal,2,normal
normal,2,normal
normal,2,normal
warning,41,warning
normal,2,normal
warning,41,warning
critical,20,critical
normal,2,normal
warning,41,warning
warning,41,warning
warning,41,warning
critical,20,critical
warning,41,warning
normal,2,normal
warning,41,warning
ambient=25,13,<*>
warning,41,warning
warning,41,warning
warning,41,warning
ambient=28,13,<*>
ambient=33,13,<*>
ambient=33,13,<*>
ambient=36,13,<*>
ambient=36,13,<*>
ambient=28,13,<*>
warning,41,warning
critical,20,critical
ambient=35,13,<*>
normal,2,normal
warning,41,warning
ambient=29,13,<*>
warning,41,warning
warning,41,warning
warning,41,warning
warning,41,warning
normal,2,normal
ambient=25,13,<*>
normal,2,normal
normal,2,normal
ambient=34,13,<*>
ambient=35,13,<*>
ambient=36,13,<*>
ambient=35,13,<*>
warning,41,warning
warning,41,warning
warning,41,warning
warning,41,warning
normal,2,normal
warning,41,warning
ambient=27,13,<*>
warning,41,warning
ambient=29,13,<*>
ambient=26,13,<*>
ambient=26,13,<*>
ambient=30,13,<*>
warning,41,warning
normal,2,normal
warning,41,warning
normal,2,normal
normal,2,normal
warning,41,warning
warning,41,warning
warning,41,warning
warning,41,warning
normal,2,normal
warning,41,warning
warning,41,warning
normal,2,normal
normal,2,normal
ambient=24,13,<*>
normal,2,normal
ambient=30,13,<*>
ambient=31,13,<*>
ambient=33,13,<*>
ambient=31,13,<*>
normal,2,normal
warning,41,warning
normal,2,normal
warning,41,warning
warning,41,warning
warning,41,warning
ambient=27,13,<*>
normal,2,normal
ambient=29,13,<*>
ambient=31,13,<*>
normal,2,normal
warning,41,warning
warning,41,warning
warning,41,warning
ambient=30,13,<*>
ambient=32,13,<*>
warning,41,warning
ambient=29,13,<*>
normal,2,normal
ambient=24,13,<*>
ambient=30,13,<*>
warning,41,warning
ambient=28,13,<*>
ambient=34,13,<*>
ambient=25,13,<*>
ambient=26,13,<*>
ambient=25,13,<*>
ambient=25,13,<*>
ambient=25,13,<*>
ambient=27,13,<*>
ambient=30,13,<*>
warning,41,warning
ambient=31,13,<*>
ambient=29,13,<*>
warning,41,warning
warning,41,warning
ambient=28,13,<*>
ambient=28,13,<*>
normal,2,normal
normal,2,normal
ambient=25,13,<*>
ambient=30,13,<*>
ambient=30,13,<*>
ambient=26,13,<*>
warning,41,warning
ambient=25,13,<*>
warning,41,warning
ambient=29,13,<*>
normal,2,normal
ambient=29,13,<*>
ambient=27,13,<*>
warning,41,warning
ambient=26,13,<*>
normal,2,normal
normal,2,normal
warning,41,warning
ambient=25,13,<*>
warning,41,warning
normal,2,normal
ambient=28,13,<*>
ambient=29,13,<*>
ambient=28,13,<*>
normal,2,normal
ambient=30,13,<*>
ambient=30,13,<*>
ambient=27,13,<*>
normal,2,normal
ambient=28,13,<*>
warning,41,warning
normal,2,normal
ambient=30,13,<*>
normal,2,normal
normal,2,normal
ambient=30,13,<*>
ambient=27,13,<*>
warning,41,warning
ambient=26,13,<*>
ambient=27,13,<*>
ambient=24,13,<*>
normal,2,normal
ambient=26,13,<*>
ambient=31,13,<*>
warning,41,warning
warning,41,warning
ambient=29,13,<*>
ambient=29,13,<*>
warning,41,warning
ambient=27,13,<*>
normal,2,normal
ambient=33,13,<*>
ambient=30,13,<*>
ambient=29,13,<*>
ambient=33,13,<*>
normal,2,normal
ambient=29,13,<*>
warning,41,warning
ambient=30,13,<*>
ambient=29,13,<*>
ambient=28,13,<*>
ambient=32,13,<*>
warning,41,warning
ambient=28,13,<*>
ambient=28,13,<*>
warning,41,warning
normal,2,normal
normal,2,normal
warning,41,warning
ambient=29,13,<*>
ambient=30,13,<*>
ambient=31,13,<*>
ambient=31,13,<*>
ambient=34,13,<*>
warning,41,warning
ambient=36,13,<*>
ambient=33,13,<*>
ambient=25,13,<*>
ambient=36,13,<*>
ambient=33,13,<*>
ambient=25,13,<*>
normal,2,normal
normal,2,normal
normal,2,normal
warning,41,warning
ambient=30,13,<*>
normal,2,normal
normal,2,normal
ambient=33,13,<*>
ambient=37,13,<*>
warning,41,warning
ambient=27,13,<*>
ambient=30,13,<*>
ambient=35,13,<*>
ambient=27,13,<*>
ambient=29,13,<*>
warning,41,warning
normal,2,normal
ambient=28,13,<*>
normal,2,normal
ambient=28,13,<*>
ambient=27,13,<*>
ambient=26,13,<*>
ambient=25,13,<*>
ambient=30,13,<*>
ambient=35,13,<*>
ambient=32,13,<*>
ambient=29,13,<*>
ambient=35,13,<*>
critical,20,critical
ambient=27,13,<*>
ambient=29,13,<*>
ambient=28,13,<*>
ambient=28,13,<*>
ambient=25,13,<*>
ambient=25,13,<*>
ambient=27,13,<*>
ambient=30,13,<*>
ambient=28,13,<*>
critical,20,critical
ambient=25,13,<*>
normal,2,normal
ambient=27,13,<*>
normal,2,normal
ambient=25,13,<*>
ambient=28,13,<*>
ambient=33,13,<*>
ambient=36,13,<*>
ambient=30,13,<*>
ambient=36,13,<*>
ambient=33,13,<*>
normal,2,normal
ambient=31,13,<*>
normal,2,normal
ambient=27,13,<*>
ambient=26,13,<*>
warning,41,warning
critical,20,critical
normal,2,normal
normal,2,normal
ambient=33,13,<*>
warning,41,warning
normal,2,normal
ambient=36,13,<*>
ambient=33,13,<*>
normal,2,normal
ambient=26,13,<*>
ambient=25,13,<*>
ambient=27,13,<*>
ambient=31,13,<*>
ambient=25,13,<*>
ambient=28,13,<*>
warning,41,warning
normal,2,normal
ambient=32,13,<*>
ambient=33,13,<*>
ambient=28,13,<*>
ambient=31,13,<*>
critical,20,critical
normal,2,normal
ambient=30,13,<*>
ambient=29,13,<*>
ambient=30,13,<*>
normal,2,normal
normal,2,normal
normal,2,normal
warning,41,warning
warning,41,warning
ambient=27,13,<*>
normal,2,normal
critical,20,critical
warning,41,warning
warning,41,warning
normal,2,normal
warning,41,warning
normal,2,normal
warning,41,warning
ambient=28,13,<*>
ambient=26,13,<*>
ambient=34,13,<*>
warning,41,warning
warning,41,warning
critical,20,critical
warning,41,warning
Linkerror event interval expired,28,Linkerror event interval expired
risBoot (command 1903) Error: Timed out while waiting for SRM prompt: <ABORT code completed>,9,risBoot (command <*> Error: Timed out while waiting for SRM prompt: <ABORT code completed>
boot (command 2092) Error: HALT asserted\  cannot continue,12,boot (command <*> Error: HALT asserted\  cannot continue
Failed subcommands 3406,25,Failed subcommands <*>
link errors remain current,26,link errors remain current
NIFF: node node-129 has detected an available network connection on network 10.128.0.0 via interface ee0,24,NIFF: node <*> has detected an available network connection on network <*> via interface ee0
