Content,EventId,EventTemplate
running,23,running
not responding,24,not responding
configured out,36,configured out
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
inconsistent nodesets node-160 0x0001edfe <ok> node-161 0x1001fdfe <ok> node-162 0x1001fdfe <ok> node-163 0x1001fdfe <ok>,40,inconsistent nodesets <*> <ok> <*> <ok> <*> <ok> <*> <ok>
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
active,34,active
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
inconsistent nodesets node-32 0x00000002 <ok> node-34 0x000001fe <ok> node-33 0x000001fe <ok> node-35 0x000001fe <ok>,40,inconsistent nodesets <*> <ok> <*> <ok> <*> <ok> <*> <ok>
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
active,34,active
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
blocked,15,blocked
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
blocked,15,blocked
blocked,15,blocked
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
not-responding,39,not-responding
running,23,running
running,23,running
active,34,active
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
inconsistent nodesets node-1 0x000001fc <ok> node-2 0x000001fc <ok> node-7 0x000001fc <ok> node-4 0x000001fc <ok> node-6 0x000001fc <ok> node-5 0x000001fc <ok> node-3 0x000001fc <ok> node-14 0x0003fdfc <ok> node-13 0x0003fdfc <ok> node-12 0x0003fdfc <ok> node-10 0x0003fdfc <ok> node-16 0x0003fdfc <ok> node-15 0x0003fdfc <ok>,4,inconsistent nodesets <*> <ok> <*> <ok> <*> <ok> <*> <ok> <*> <ok> <*> <ok> <*> <ok> <*> <ok> <*> <ok> <*> <ok> <*> <ok> <*> <ok> <*> <ok>
blocked,15,blocked
running,23,running
running,23,running
running,23,running
running,23,running
active,34,active
running,23,running
running,23,running
running,23,running
blocked,15,blocked
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
blocked,15,blocked
running,23,running
running,23,running
running,23,running
running,23,running
blocked,15,blocked
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
starting,26,starting
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
blocked,15,blocked
running,23,running
running,23,running
running,23,running
running,23,running
blocked,15,blocked
running,23,running
running,23,running
running,23,running
closing,7,closing
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
blocked,15,blocked
running,23,running
running,23,running
active,34,active
running,23,running
running,23,running
blocked,15,blocked
running,23,running
running,23,running
running,23,running
blocked,15,blocked
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
inconsistent nodesets node-31 0x1fffffffe <ok> node-0 0xfffffffe <ok> node-1 0xfffffffe <ok> node-2 0xfffffffe <ok> node-30 0xfffffffe <ok>,18,inconsistent nodesets <*> <ok> <*> <ok> <*> <ok> <*> <ok> <*> <ok>
running,23,running
blocked,15,blocked
running,23,running
running,23,running
running,23,running
running,23,running
running,23,running
normal,37,normal
normal,37,normal
warning,30,warning
normal,37,normal
normal,37,normal
warning,30,warning
ambient=30,13,<*>
normal,37,normal
ambient=30,13,<*>
normal,37,normal
normal,37,normal
critical,5,critical
normal,37,normal
normal,37,normal
critical,5,critical
normal,37,normal
ambient=31,13,<*>
normal,37,normal
normal,37,normal
ambient=30,13,<*>
ambient=29,13,<*>
normal,37,normal
ambient=26,13,<*>
ambient=30,13,<*>
warning,30,warning
critical,5,critical
normal,37,normal
ambient=32,13,<*>
ambient=29,13,<*>
normal,37,normal
ambient=33,13,<*>
ambient=28,13,<*>
ambient=31,13,<*>
ambient=33,13,<*>
normal,37,normal
warning,30,warning
warning,30,warning
warning,30,warning
ambient=31,13,<*>
warning,30,warning
normal,37,normal
ambient=30,13,<*>
ambient=30,13,<*>
normal,37,normal
ambient=31,13,<*>
warning,30,warning
warning,30,warning
normal,37,normal
warning,30,warning
normal,37,normal
ambient=31,13,<*>
warning,30,warning
ambient=26,13,<*>
ambient=31,13,<*>
normal,37,normal
warning,30,warning
normal,37,normal
ambient=29,13,<*>
warning,30,warning
warning,30,warning
warning,30,warning
ambient=27,13,<*>
ambient=30,13,<*>
ambient=26,13,<*>
warning,30,warning
warning,30,warning
normal,37,normal
warning,30,warning
normal,37,normal
normal,37,normal
normal,37,normal
normal,37,normal
warning,30,warning
warning,30,warning
normal,37,normal
warning,30,warning
normal,37,normal
normal,37,normal
normal,37,normal
ambient=34,13,<*>
warning,30,warning
warning,30,warning
normal,37,normal
warning,30,warning
normal,37,normal
warning,30,warning
ambient=31,13,<*>
normal,37,normal
warning,30,warning
warning,30,warning
warning,30,warning
ambient=32,13,<*>
normal,37,normal
ambient=33,13,<*>
warning,30,warning
warning,30,warning
warning,30,warning
warning,30,warning
ambient=35,13,<*>
ambient=31,13,<*>
ambient=31,13,<*>
ambient=31,13,<*>
ambient=30,13,<*>
ambient=31,13,<*>
ambient=29,13,<*>
warning,30,warning
normal,37,normal
ambient=26,13,<*>
normal,37,normal
warning,30,warning
normal,37,normal
ambient=33,13,<*>
normal,37,normal
ambient=31,13,<*>
warning,30,warning
critical,5,critical
ambient=34,13,<*>
ambient=35,13,<*>
ambient=30,13,<*>
warning,30,warning
ambient=35,13,<*>
ambient=33,13,<*>
ambient=33,13,<*>
normal,37,normal
ambient=30,13,<*>
ambient=28,13,<*>
ambient=27,13,<*>
warning,30,warning
warning,30,warning
normal,37,normal
normal,37,normal
warning,30,warning
ambient=32,13,<*>
ambient=31,13,<*>
ambient=35,13,<*>
ambient=32,13,<*>
ambient=28,13,<*>
warning,30,warning
ambient=30,13,<*>
normal,37,normal
warning,30,warning
normal,37,normal
normal,37,normal
normal,37,normal
normal,37,normal
ambient=31,13,<*>
normal,37,normal
ambient=31,13,<*>
warning,30,warning
normal,37,normal
warning,30,warning
warning,30,warning
warning,30,warning
warning,30,warning
ambient=29,13,<*>
warning,30,warning
normal,37,normal
warning,30,warning
warning,30,warning
normal,37,normal
normal,37,normal
warning,30,warning
normal,37,normal
warning,30,warning
normal,37,normal
normal,37,normal
normal,37,normal
warning,30,warning
warning,30,warning
normal,37,normal
normal,37,normal
warning,30,warning
warning,30,warning
warning,30,warning
warning,30,warning
ambient=29,13,<*>
normal,37,normal
normal,37,normal
ambient=30,13,<*>
ambient=30,13,<*>
ambient=33,13,<*>
ambient=32,13,<*>
normal,37,normal
ambient=27,13,<*>
warning,30,warning
normal,37,normal
normal,37,normal
ambient=32,13,<*>
normal,37,normal
warning,30,warning
ambient=33,13,<*>
warning,30,warning
normal,37,normal
normal,37,normal
normal,37,normal
warning,30,warning
ambient=29,13,<*>
warning,30,warning
warning,30,warning
normal,37,normal
warning,30,warning
ambient=32,13,<*>
ambient=29,13,<*>
normal,37,normal
ambient=36,13,<*>
ambient=29,13,<*>
ambient=30,13,<*>
warning,30,warning
ambient=29,13,<*>
normal,37,normal
ambient=32,13,<*>
ambient=30,13,<*>
ambient=32,13,<*>
ambient=30,13,<*>
ambient=33,13,<*>
ambient=31,13,<*>
normal,37,normal
ambient=33,13,<*>
normal,37,normal
ambient=33,13,<*>
ambient=31,13,<*>
ambient=33,13,<*>
critical,5,critical
normal,37,normal
ambient=27,13,<*>
normal,37,normal
ambient=33,13,<*>
normal,37,normal
ambient=33,13,<*>
normal,37,normal
warning,30,warning
normal,37,normal
warning,30,warning
normal,37,normal
ambient=29,13,<*>
ambient=33,13,<*>
ambient=36,13,<*>
ambient=30,13,<*>
normal,37,normal
warning,30,warning
warning,30,warning
ambient=28,13,<*>
ambient=26,13,<*>
warning,30,warning
normal,37,normal
ambient=29,13,<*>
normal,37,normal
ambient=25,13,<*>
ambient=29,13,<*>
warning,30,warning
warning,30,warning
warning,30,warning
warning,30,warning
warning,30,warning
normal,37,normal
warning,30,warning
ambient=34,13,<*>
ambient=28,13,<*>
ambient=27,13,<*>
normal,37,normal
warning,30,warning
normal,37,normal
warning,30,warning
warning,30,warning
normal,37,normal
warning,30,warning
normal,37,normal
warning,30,warning
warning,30,warning
normal,37,normal
warning,30,warning
normal,37,normal
ambient=27,13,<*>
normal,37,normal
ambient=33,13,<*>
ambient=27,13,<*>
warning,30,warning
ambient=30,13,<*>
ambient=33,13,<*>
ambient=27,13,<*>
normal,37,normal
ambient=27,13,<*>
normal,37,normal
normal,37,normal
warning,30,warning
warning,30,warning
normal,37,normal
normal,37,normal
normal,37,normal
warning,30,warning
warning,30,warning
warning,30,warning
warning,30,warning
normal,37,normal
warning,30,warning
normal,37,normal
warning,30,warning
ambient=27,13,<*>
normal,37,normal
normal,37,normal
warning,30,warning
normal,37,normal
normal,37,normal
warning,30,warning
warning,30,warning
warning,30,warning
warning,30,warning
normal,37,normal
normal,37,normal
normal,37,normal
normal,37,normal
ambient=26,13,<*>
normal,37,normal
normal,37,normal
normal,37,normal
normal,37,normal
normal,37,normal
warning,30,warning
critical,5,critical
warning,30,warning
warning,30,warning
warning,30,warning
warning,30,warning
ambient=29,13,<*>
warning,30,warning
normal,37,normal
ambient=28,13,<*>
normal,37,normal
normal,37,normal
normal,37,normal
warning,30,warning
normal,37,normal
ambient=28,13,<*>
warning,30,warning
normal,37,normal
warning,30,warning
normal,37,normal
normal,37,normal
ambient=26,13,<*>
normal,37,normal
normal,37,normal
warning,30,warning
warning,30,warning
warning,30,warning
warning,30,warning
normal,37,normal
warning,30,warning
ambient=35,13,<*>
ambient=33,13,<*>
ambient=32,13,<*>
ambient=31,13,<*>
ambient=31,13,<*>
critical,5,critical
warning,30,warning
warning,30,warning
normal,37,normal
warning,30,warning
warning,30,warning
warning,30,warning
ambient=27,13,<*>
normal,37,normal
ambient=33,13,<*>
normal,37,normal
normal,37,normal
normal,37,normal
warning,30,warning
ambient=32,13,<*>
warning,30,warning
ambient=30,13,<*>
normal,37,normal
warning,30,warning
warning,30,warning
warning,30,warning
normal,37,normal
critical,5,critical
warning,30,warning
warning,30,warning
warning,30,warning
critical,5,critical
ambient=34,13,<*>
warning,30,warning
ambient=27,13,<*>
normal,37,normal
warning,30,warning
ambient=23,13,<*>
normal,37,normal
warning,30,warning
normal,37,normal
ambient=29,13,<*>
normal,37,normal
ambient=28,13,<*>
ambient=26,13,<*>
normal,37,normal
ambient=28,13,<*>
ambient=25,13,<*>
ambient=24,13,<*>
warning,30,warning
ambient=34,13,<*>
ambient=31,13,<*>
critical,5,critical
normal,37,normal
ambient=28,13,<*>
ambient=30,13,<*>
ambient=33,13,<*>
ambient=31,13,<*>
ambient=31,13,<*>
ambient=33,13,<*>
ambient=32,13,<*>
ambient=27,13,<*>
ambient=29,13,<*>
warning,30,warning
critical,5,critical
normal,37,normal
warning,30,warning
normal,37,normal
warning,30,warning
normal,37,normal
normal,37,normal
normal,37,normal
normal,37,normal
warning,30,warning
normal,37,normal
normal,37,normal
normal,37,normal
normal,37,normal
warning,30,warning
normal,37,normal
normal,37,normal
normal,37,normal
warning,30,warning
normal,37,normal
warning,30,warning
critical,5,critical
normal,37,normal
warning,30,warning
warning,30,warning
warning,30,warning
critical,5,critical
warning,30,warning
normal,37,normal
warning,30,warning
ambient=25,13,<*>
warning,30,warning
warning,30,warning
warning,30,warning
ambient=28,13,<*>
ambient=33,13,<*>
ambient=33,13,<*>
ambient=36,13,<*>
ambient=36,13,<*>
ambient=28,13,<*>
warning,30,warning
critical,5,critical
ambient=35,13,<*>
normal,37,normal
warning,30,warning
ambient=29,13,<*>
warning,30,warning
warning,30,warning
warning,30,warning
warning,30,warning
normal,37,normal
ambient=25,13,<*>
normal,37,normal
normal,37,normal
ambient=34,13,<*>
ambient=35,13,<*>
ambient=36,13,<*>
ambient=35,13,<*>
warning,30,warning
warning,30,warning
warning,30,warning
warning,30,warning
normal,37,normal
warning,30,warning
ambient=27,13,<*>
warning,30,warning
ambient=29,13,<*>
ambient=26,13,<*>
ambient=26,13,<*>
ambient=30,13,<*>
warning,30,warning
normal,37,normal
warning,30,warning
normal,37,normal
normal,37,normal
warning,30,warning
warning,30,warning
warning,30,warning
warning,30,warning
normal,37,normal
warning,30,warning
warning,30,warning
normal,37,normal
normal,37,normal
ambient=24,13,<*>
normal,37,normal
ambient=30,13,<*>
ambient=31,13,<*>
ambient=33,13,<*>
ambient=31,13,<*>
normal,37,normal
warning,30,warning
normal,37,normal
warning,30,warning
warning,30,warning
warning,30,warning
ambient=27,13,<*>
normal,37,normal
ambient=29,13,<*>
ambient=31,13,<*>
normal,37,normal
warning,30,warning
warning,30,warning
warning,30,warning
ambient=30,13,<*>
ambient=32,13,<*>
warning,30,warning
ambient=29,13,<*>
normal,37,normal
ambient=24,13,<*>
ambient=30,13,<*>
warning,30,warning
ambient=28,13,<*>
ambient=34,13,<*>
ambient=25,13,<*>
ambient=26,13,<*>
ambient=25,13,<*>
ambient=25,13,<*>
ambient=25,13,<*>
ambient=27,13,<*>
ambient=30,13,<*>
warning,30,warning
ambient=31,13,<*>
ambient=29,13,<*>
warning,30,warning
warning,30,warning
ambient=28,13,<*>
ambient=28,13,<*>
normal,37,normal
normal,37,normal
ambient=25,13,<*>
ambient=30,13,<*>
ambient=30,13,<*>
ambient=26,13,<*>
warning,30,warning
ambient=25,13,<*>
warning,30,warning
ambient=29,13,<*>
normal,37,normal
ambient=29,13,<*>
ambient=27,13,<*>
warning,30,warning
ambient=26,13,<*>
normal,37,normal
normal,37,normal
warning,30,warning
ambient=25,13,<*>
warning,30,warning
normal,37,normal
ambient=28,13,<*>
ambient=29,13,<*>
ambient=28,13,<*>
normal,37,normal
ambient=30,13,<*>
ambient=30,13,<*>
ambient=27,13,<*>
normal,37,normal
ambient=28,13,<*>
warning,30,warning
normal,37,normal
ambient=30,13,<*>
normal,37,normal
normal,37,normal
ambient=30,13,<*>
ambient=27,13,<*>
warning,30,warning
ambient=26,13,<*>
ambient=27,13,<*>
ambient=24,13,<*>
normal,37,normal
ambient=26,13,<*>
ambient=31,13,<*>
warning,30,warning
warning,30,warning
ambient=29,13,<*>
ambient=29,13,<*>
warning,30,warning
ambient=27,13,<*>
normal,37,normal
ambient=33,13,<*>
ambient=30,13,<*>
ambient=29,13,<*>
ambient=33,13,<*>
normal,37,normal
ambient=29,13,<*>
warning,30,warning
ambient=30,13,<*>
ambient=29,13,<*>
ambient=28,13,<*>
ambient=32,13,<*>
warning,30,warning
ambient=28,13,<*>
ambient=28,13,<*>
warning,30,warning
normal,37,normal
normal,37,normal
warning,30,warning
ambient=29,13,<*>
ambient=30,13,<*>
ambient=31,13,<*>
ambient=31,13,<*>
ambient=34,13,<*>
warning,30,warning
ambient=36,13,<*>
ambient=33,13,<*>
ambient=25,13,<*>
ambient=36,13,<*>
ambient=33,13,<*>
ambient=25,13,<*>
normal,37,normal
normal,37,normal
normal,37,normal
warning,30,warning
ambient=30,13,<*>
normal,37,normal
normal,37,normal
ambient=33,13,<*>
ambient=37,13,<*>
warning,30,warning
ambient=27,13,<*>
ambient=30,13,<*>
ambient=35,13,<*>
ambient=27,13,<*>
ambient=29,13,<*>
warning,30,warning
normal,37,normal
ambient=28,13,<*>
normal,37,normal
ambient=28,13,<*>
ambient=27,13,<*>
ambient=26,13,<*>
ambient=25,13,<*>
ambient=30,13,<*>
ambient=35,13,<*>
ambient=32,13,<*>
ambient=29,13,<*>
ambient=35,13,<*>
critical,5,critical
ambient=27,13,<*>
ambient=29,13,<*>
ambient=28,13,<*>
ambient=28,13,<*>
ambient=25,13,<*>
ambient=25,13,<*>
ambient=27,13,<*>
ambient=30,13,<*>
ambient=28,13,<*>
critical,5,critical
ambient=25,13,<*>
normal,37,normal
ambient=27,13,<*>
normal,37,normal
ambient=25,13,<*>
ambient=28,13,<*>
ambient=33,13,<*>
ambient=36,13,<*>
ambient=30,13,<*>
ambient=36,13,<*>
ambient=33,13,<*>
normal,37,normal
ambient=31,13,<*>
normal,37,normal
ambient=27,13,<*>
ambient=26,13,<*>
warning,30,warning
critical,5,critical
normal,37,normal
normal,37,normal
ambient=33,13,<*>
warning,30,warning
normal,37,normal
ambient=36,13,<*>
ambient=33,13,<*>
normal,37,normal
ambient=26,13,<*>
ambient=25,13,<*>
ambient=27,13,<*>
ambient=31,13,<*>
ambient=25,13,<*>
ambient=28,13,<*>
warning,30,warning
normal,37,normal
ambient=32,13,<*>
ambient=33,13,<*>
ambient=28,13,<*>
ambient=31,13,<*>
critical,5,critical
normal,37,normal
ambient=30,13,<*>
ambient=29,13,<*>
ambient=30,13,<*>
normal,37,normal
normal,37,normal
normal,37,normal
warning,30,warning
warning,30,warning
ambient=27,13,<*>
normal,37,normal
critical,5,critical
warning,30,warning
warning,30,warning
normal,37,normal
warning,30,warning
normal,37,normal
warning,30,warning
ambient=28,13,<*>
ambient=26,13,<*>
ambient=34,13,<*>
warning,30,warning
warning,30,warning
critical,5,critical
warning,30,warning
Linkerror event interval expired,11,Linkerror event interval expired
risBoot (command 1903) Error: Timed out while waiting for SRM prompt: <ABORT code completed>,10,risBoot (command <*> Error: Timed out while waiting for SRM prompt: <ABORT code completed>
boot (command 2092) Error: HALT asserted\  cannot continue,0,boot (command <*> Error: HALT asserted\  cannot continue
Failed subcommands 3406,35,Failed subcommands <*>
link errors remain current,8,link errors remain current
NIFF: node node-129 has detected an available network connection on network 10.128.0.0 via interface ee0,19,NIFF: node <*> has detected an available network connection on network <*> via interface ee0
